Id,NumPedido,FecEntrega,ImporteNeto,CodProducto,Detalle,Producto,ProdDesc,Fecha,ModalidadPago,ClientePreferente,TiempoAtencion
14007,96150177,31/12/2019,-2.7,,Descuento,3300069,,01/12/2019,2,1,3
14008,96150177,31/12/2019,291.98,18110,Venta,18110,HARINA BLANCA FLOR PREP.1K 12BOL,01/12/2019,1,0,6
14009,96150177,31/12/2019,113.11,6706000,Venta,6706000,NU.HARINA PREP.ESPIGA DE ORO 1K.12BOL,01/12/2019,2,1,9
14010,96150177,31/12/2019,-2.83,,Descuento,6706000,,01/12/2019,2,1,9
14011,96150177,31/12/2019,46.48,6701004,Venta,6701004,MEZCLA BLANCA FLOR TC CHOCO  0.8K 24BOL,01/12/2019,2,0,5
14012,96150177,31/12/2019,30.77,6701008,Venta,6701008,MEZCLA BLANCA FLOR TC CHOCO  0.5K 6BOL,01/12/2019,1,1,10
14013,96150177,31/12/2019,75.76,6102,Venta,6102,MANTECA TROPICAL 12BLS 4DSP,01/12/2019,2,1,3
14014,96150177,31/12/2019,-6.31,,Descuento,6102,,01/12/2019,1,0,2
14015,96150177,31/12/2019,56.76,3300075,Venta,3300075,MAYONESA ALACENA 190GR.12DPK,01/12/2019,1,0,8
14016,96150177,31/12/2019,-1.14,,Descuento,3300075,,01/12/2019,1,0,4
14017,96150177,31/12/2019,62.13,3300074,Venta,3300074,MAYONESA ALACENA 95G.24DPK,01/12/2019,2,0,2
14018,96150177,31/12/2019,-1.24,,Descuento,3300074,,01/12/2019,2,0,7
14019,96150177,31/12/2019,-4.35,,Descuento,3300074,,01/12/2019,1,1,4
14020,96150177,31/12/2019,0,8404068,Venta,8404068,DET.MARSELLA PETALOS RELAJ 500GR.24BOL,01/12/2019,2,0,10
14021,96278139,07/01/2020,108.09,3300069,Venta,3300069,MAYONESA ALACENA 8GR 240UND,01/01/2020,2,1,7
14022,96278139,07/01/2020,-5.4,,Descuento,3300069,,01/01/2020,1,0,1
14023,96278139,07/01/2020,135.13,3300074,Venta,3300074,MAYONESA ALACENA 95G.24DPK,01/01/2020,1,1,3
14024,96278139,07/01/2020,-2.7,,Descuento,3300074,,01/01/2020,1,0,6
14025,96278139,07/01/2020,-10.41,,Descuento,3300074,,01/01/2020,1,0,8
14026,96278139,07/01/2020,56.76,3300075,Venta,3300075,MAYONESA ALACENA 190GR.12DPK,01/01/2020,1,1,8
14027,96278139,07/01/2020,-1.14,,Descuento,3300075,,01/01/2020,1,1,2
14028,96278139,07/01/2020,194.63,3300076,Venta,3300076,MAYONESA ALACENA 475GR.12DPK,01/01/2020,1,0,7
14029,96278139,07/01/2020,-3.89,,Descuento,3300076,,01/01/2020,1,0,5
14030,96278139,07/01/2020,25.54,3300097,Venta,3300097,KETCHUP ALACENA 380GR.12DPK,01/01/2020,1,1,8
14031,96278139,07/01/2020,-0.51,,Descuento,3300097,,01/01/2020,1,0,4
14032,96278139,07/01/2020,0,3300096,Venta,3300096,KETCHUP ALACENA 100GR.24DPK,01/01/2020,1,1,3
14033,96278139,07/01/2020,20.28,3300140,Venta,3300140,SALSA ROJA DON VITTORIO 200GR.12DPK,01/01/2020,1,1,5
14034,96278139,07/01/2020,-0.41,,Descuento,3300140,,01/01/2020,2,0,5
14035,96278139,07/01/2020,38.4,3300141,Venta,3300141,SALSA ROJA DON VITTORIO 400GR.12DPK,01/01/2020,2,0,2
14036,96278139,07/01/2020,-0.77,,Descuento,3300141,,01/01/2020,2,0,5
14037,96278139,07/01/2020,0,3300096,Venta,3300096,KETCHUP ALACENA 100GR.24DPK,01/01/2020,2,1,9
14038,96278139,07/01/2020,52.53,6702005,Venta,6702005,HNA.FAVORITA S/PREP.COC.1.10 250GR.18BOL,01/01/2020,2,1,10
14039,96278139,07/01/2020,-6.3,,Descuento,6702005,,01/01/2020,1,0,8
14040,96278139,07/01/2020,-1.58,,Descuento,6702005,,01/01/2020,2,0,6
14041,96278139,07/01/2020,39.95,6701001,Venta,6701001,HARINA BLANCA FLOR PREP. 0.5K 12BOL,01/01/2020,1,1,6
14042,96278139,07/01/2020,-1.2,,Descuento,6701001,,01/01/2020,2,1,9
14043,96278139,07/01/2020,218.98,18110,Venta,18110,HARINA BLANCA FLOR PREP.1K 12BOL,01/01/2020,2,0,6
14044,96278139,07/01/2020,-6.57,,Descuento,18110,,01/01/2020,1,1,7
14045,96278139,07/01/2020,-6.57,,Descuento,18110,,01/01/2020,1,1,1
14046,96278139,07/01/2020,30.77,6701007,Venta,6701007,MEZCLA BLANCA FLOR KC VAINI  0.5K 6BOL,01/01/2020,2,1,5
14047,96278139,07/01/2020,46.48,6701002,Venta,6701002,MEZCLA BLANCA FLOR KC VAINI  0.8K 24BOL,01/01/2020,1,1,3
14048,96278139,07/01/2020,23.87,18956,Venta,18956,VAINILLA NEGRITA  90ML.12BOT.12DSP,01/01/2020,2,0,3
14049,96278139,07/01/2020,114.27,6706000,Venta,6706000,NU.HARINA PREP.ESPIGA DE ORO 1K.12BOL,01/01/2020,2,0,2
14050,96278139,07/01/2020,-3.43,,Descuento,6706000,,01/01/2020,2,0,1
14051,96278139,07/01/2020,-2.86,,Descuento,6706000,,01/01/2020,2,1,10
14052,96278139,07/01/2020,194.52,4304013,Venta,4304013,FIDEO LAVAGGI SPAGHETTI 500GR 20BOL,01/01/2020,2,1,9
14053,96278139,07/01/2020,-19.45,,Descuento,4304013,,01/01/2020,2,1,7
14054,96278139,07/01/2020,52.55,4302043,Venta,4302043,NU.FID.DON VITTORIO CAB.ANG.250GR 40BOL,01/01/2020,1,0,2
14055,96278139,07/01/2020,-2.1,,Descuento,4302043,,01/01/2020,1,0,5
14056,96278139,07/01/2020,-1.05,,Descuento,4302043,,01/01/2020,1,1,10
14057,96278139,07/01/2020,-0.79,,Descuento,4302043,,01/01/2020,2,1,10
14058,96278139,07/01/2020,52.55,4302042,Venta,4302042,NU.FID.DON VITTORIO LING.GR.500GR 20BOL,01/01/2020,1,0,3
14059,96278139,07/01/2020,-2.1,,Descuento,4302042,,01/01/2020,1,1,10
14060,96278139,07/01/2020,-1.05,,Descuento,4302042,,01/01/2020,2,0,8
14061,96278139,07/01/2020,-0.79,,Descuento,4302042,,01/01/2020,1,0,4
14062,96278139,07/01/2020,32.99,5802093,Venta,5802093,CAFETAL SELECTO 200GR.24BOL,01/01/2020,1,1,1
14063,96278139,07/01/2020,75.76,6102,Venta,6102,MANTECA TROPICAL 12BLS 4DSP,01/01/2020,1,1,6
14064,96278139,07/01/2020,-6.31,,Descuento,6102,,01/01/2020,1,0,4
14065,96278139,07/01/2020,0,3300074,Venta,3300074,MAYONESA ALACENA 95G.24DPK,01/01/2020,2,0,10
14066,96278139,07/01/2020,0,8404068,Venta,8404068,DET.MARSELLA PETALOS RELAJ 500GR.24BOL,01/01/2020,2,0,2
14067,96440773,14/01/2020,77.81,4304013,Venta,4304013,FIDEO LAVAGGI SPAGHETTI 500GR 20BOL,01/01/2020,1,0,8
14068,96440773,14/01/2020,-7.78,,Descuento,4304013,,01/01/2020,1,0,4
14069,96440773,14/01/2020,162.13,3300069,Venta,3300069,MAYONESA ALACENA 8GR 240UND,01/01/2020,2,1,1
14070,96440773,14/01/2020,-8.11,,Descuento,3300069,,01/01/2020,2,1,9
14071,96440773,14/01/2020,56.22,3300017,Venta,3300017,CREMA DE AJI TARI 85GR.24DPK,01/01/2020,1,1,2
14072,96440773,14/01/2020,-1.12,,Descuento,3300017,,01/01/2020,1,0,3
14073,96440773,14/01/2020,-2.25,,Descuento,3300017,,01/01/2020,1,1,5
14074,96440773,14/01/2020,52.2,3300068,Venta,3300068,SALSA GOLF ALACENA 85GR 24DPK.1CJA,01/01/2020,1,1,6
14075,96440773,14/01/2020,-1.04,,Descuento,3300068,,01/01/2020,2,1,5
14076,96440773,14/01/2020,-2.09,,Descuento,3300068,,01/01/2020,2,0,2
14077,96440773,14/01/2020,70.35,3103039,Venta,3103039,ACEITE COCINERO 1LT 12BOT,01/01/2020,2,0,10
14078,96440773,14/01/2020,-1.41,,Descuento,3103039,,01/01/2020,1,0,10
14079,96440773,14/01/2020,218.98,18110,Venta,18110,HARINA BLANCA FLOR PREP.1K 12BOL,01/01/2020,1,1,1
14080,96440773,14/01/2020,-6.57,,Descuento,18110,,01/01/2020,2,0,8
14081,96440773,14/01/2020,57.14,6706000,Venta,6706000,NU.HARINA PREP.ESPIGA DE ORO 1K.12BOL,01/01/2020,1,1,8
14082,96440773,14/01/2020,-1.71,,Descuento,6706000,,01/01/2020,1,1,7
14083,96440773,14/01/2020,-1.43,,Descuento,6706000,,01/01/2020,2,0,8
14084,96440773,14/01/2020,51.07,3500024,Venta,3500024,NU.MARGA.ESPARC.SELLO DE ORO 90GR 20BRR,01/01/2020,2,0,4
14085,96440773,14/01/2020,-2.55,,Descuento,3500024,,01/01/2020,2,1,5
14086,96440773,14/01/2020,-0.51,,Descuento,3500024,,01/01/2020,2,0,1
14087,96440773,14/01/2020,23.87,18956,Venta,18956,VAINILLA NEGRITA  90ML.12BOT.12DSP,01/01/2020,1,0,1
14088,96440773,14/01/2020,6.64,18951,Venta,18951,VAINILLA NEGRITA  30ML.12BOT.24DSP,01/01/2020,1,0,3
14089,96440773,14/01/2020,29.11,3201001,Venta,3201001,FILETE ATUN PRIMOR 170GR 48LTA,01/01/2020,1,0,2
14090,96440773,14/01/2020,-1.75,,Descuento,3201001,,01/01/2020,1,0,9
14091,96440773,14/01/2020,-2.04,,Descuento,3201001,,01/01/2020,1,1,10
14092,96440773,14/01/2020,75.76,6102,Venta,6102,MANTECA TROPICAL 12BLS 4DSP,01/01/2020,2,1,7
14093,96440773,14/01/2020,-6.31,,Descuento,6102,,01/01/2020,1,1,2
14094,96440773,14/01/2020,0,8404068,Venta,8404068,DET.MARSELLA PETALOS RELAJ 500GR.24BOL,01/01/2020,2,0,5
14095,96606002,21/01/2020,77.46,3101011,Venta,3101011,NU. ACEITE VEGETAL PRIMOR 1LT 12BOT,01/01/2020,1,0,3
14096,96606002,21/01/2020,-1.16,,Descuento,3101011,,01/01/2020,2,0,3
14097,96606002,21/01/2020,-1.94,,Descuento,3101011,,01/01/2020,1,1,7
14098,96606002,21/01/2020,23.9,3101012,Venta,3101012,NU. ACEITE VEGETAL PRIMOR 500ML 24BOT,01/01/2020,1,0,10
14099,96606002,21/01/2020,-0.36,,Descuento,3101012,,01/01/2020,2,1,5
14100,96606002,21/01/2020,-0.6,,Descuento,3101012,,01/01/2020,1,1,8
14101,96606002,21/01/2020,202.7,3300074,Venta,3300074,MAYONESA ALACENA 95G.24DPK,01/01/2020,2,0,7
14102,96606002,21/01/2020,-4.05,,Descuento,3300074,,01/01/2020,1,1,10
14103,96606002,21/01/2020,-15.61,,Descuento,3300074,,01/01/2020,2,1,3
14104,96606002,21/01/2020,56.76,3300075,Venta,3300075,MAYONESA ALACENA 190GR.12DPK,01/01/2020,1,0,8
14105,96606002,21/01/2020,-1.14,,Descuento,3300075,,01/01/2020,1,0,7
14106,96606002,21/01/2020,46.92,3300018,Venta,3300018,CREMA DE AJI TARI 400GR.12DPK,01/01/2020,2,1,1
14107,96606002,21/01/2020,-0.94,,Descuento,3300018,,01/01/2020,2,1,1
14108,96606002,21/01/2020,-1.88,,Descuento,3300018,,01/01/2020,2,1,10
14109,96606002,21/01/2020,20.28,3300140,Venta,3300140,SALSA ROJA DON VITTORIO 200GR.12DPK,01/01/2020,2,0,8
14110,96606002,21/01/2020,-0.41,,Descuento,3300140,,01/01/2020,2,0,8
14111,96606002,21/01/2020,0,3300096,Venta,3300096,KETCHUP ALACENA 100GR.24DPK,01/01/2020,2,1,3
14112,96606002,21/01/2020,51.07,3500024,Venta,3500024,NU.MARGA.ESPARC.SELLO DE ORO 90GR 20BRR,01/01/2020,2,0,8
14113,96606002,21/01/2020,-0.51,,Descuento,3500024,,01/01/2020,1,0,10
14114,96606002,21/01/2020,52.53,6702005,Venta,6702005,HNA.FAVORITA S/PREP.COC.1.10 250GR.18BOL,01/01/2020,1,0,6
14115,96606002,21/01/2020,-1.58,,Descuento,6702005,,01/01/2020,2,0,5
14116,96606002,21/01/2020,114.27,6706000,Venta,6706000,NU.HARINA PREP.ESPIGA DE ORO 1K.12BOL,01/01/2020,2,1,2
14117,96606002,21/01/2020,-3.43,,Descuento,6706000,,01/01/2020,1,0,1
14118,96606002,21/01/2020,-2.86,,Descuento,6706000,,01/01/2020,1,1,4
14119,96606002,21/01/2020,291.98,18110,Venta,18110,HARINA BLANCA FLOR PREP.1K 12BOL,01/01/2020,2,0,6
14120,96606002,21/01/2020,-8.76,,Descuento,18110,,01/01/2020,2,1,8
14121,96606002,21/01/2020,39.95,6701001,Venta,6701001,HARINA BLANCA FLOR PREP. 0.5K 12BOL,01/01/2020,1,1,7
14122,96606002,21/01/2020,-1.2,,Descuento,6701001,,01/01/2020,2,0,6
14123,96606002,21/01/2020,70.42,3103039,Venta,3103039,ACEITE COCINERO 1LT 12BOT,01/01/2020,1,1,7
14124,96606002,21/01/2020,-1.76,,Descuento,3103039,,01/01/2020,2,1,9
14125,96606002,21/01/2020,0,3300074,Venta,3300074,MAYONESA ALACENA 95G.24DPK,01/01/2020,2,0,3
14126,96606002,21/01/2020,0,3101011,Venta,3101011,NU. ACEITE VEGETAL PRIMOR 1LT 12BOT,01/01/2020,1,1,10
14127,96772137,28/01/2020,155.62,4304013,Venta,4304013,FIDEO LAVAGGI SPAGHETTI 500GR 20BOL,01/01/2020,1,0,1
14128,96772137,28/01/2020,-15.56,,Descuento,4304013,,01/01/2020,2,1,1
14129,96772137,28/01/2020,107.07,3300069,Venta,3300069,MAYONESA ALACENA 8GR 240UND,01/01/2020,2,1,8
14130,96772137,28/01/2020,-5.35,,Descuento,3300069,,01/01/2020,1,0,8
14131,96772137,28/01/2020,56.76,3300075,Venta,3300075,MAYONESA ALACENA 190GR.12DPK,01/01/2020,1,1,5
14132,96772137,28/01/2020,-1.14,,Descuento,3300075,,01/01/2020,2,1,6
14133,96772137,28/01/2020,56.22,3300017,Venta,3300017,CREMA DE AJI TARI 85GR.24DPK,01/01/2020,2,0,8
14134,96772137,28/01/2020,-1.12,,Descuento,3300017,,01/01/2020,2,0,10
14135,96772137,28/01/2020,-2.25,,Descuento,3300017,,01/01/2020,2,0,5
14136,96772137,28/01/2020,57.14,6706000,Venta,6706000,NU.HARINA PREP.ESPIGA DE ORO 1K.12BOL,01/01/2020,1,1,7
14137,96772137,28/01/2020,-0.86,,Descuento,6706000,,01/01/2020,1,0,1
14138,96772137,28/01/2020,-1.43,,Descuento,6706000,,01/01/2020,1,1,5
14139,96772137,28/01/2020,51.07,3500024,Venta,3500024,NU.MARGA.ESPARC.SELLO DE ORO 90GR 20BRR,01/01/2020,2,0,7
14140,96772137,28/01/2020,-0.51,,Descuento,3500024,,01/01/2020,2,1,9
14141,96772137,28/01/2020,0,3300074,Venta,3300074,MAYONESA ALACENA 95G.24DPK,01/01/2020,1,1,10
14142,96772137,28/01/2020,0,3101011,Venta,3101011,NU. ACEITE VEGETAL PRIMOR 1LT 12BOT,01/01/2020,2,1,1
14143,96941099,04/02/2020,77.81,4304013,Venta,4304013,FIDEO LAVAGGI SPAGHETTI 500GR 20BOL,01/02/2020,2,0,9
14144,96941099,04/02/2020,-7.78,,Descuento,4304013,,01/02/2020,1,1,7
14145,96941099,04/02/2020,52.53,6702005,Venta,6702005,HNA.FAVORITA S/PREP.COC.1.10 250GR.18BOL,01/02/2020,1,1,9
14146,96941099,04/02/2020,-6.3,,Descuento,6702005,,01/02/2020,2,0,9
14147,96941099,04/02/2020,-1.58,,Descuento,6702005,,01/02/2020,1,1,4
14148,96941099,04/02/2020,291.98,18110,Venta,18110,HARINA BLANCA FLOR PREP.1K 12BOL,01/02/2020,2,1,7
14149,96941099,04/02/2020,-8.76,,Descuento,18110,,01/02/2020,1,1,3
14150,96941099,04/02/2020,-8.76,,Descuento,18110,,01/02/2020,2,0,10
14151,96941099,04/02/2020,39.95,6701001,Venta,6701001,HARINA BLANCA FLOR PREP. 0.5K 12BOL,01/02/2020,1,1,1
14152,96941099,04/02/2020,-1.2,,Descuento,6701001,,01/02/2020,2,0,5
14153,96941099,04/02/2020,171.41,6706000,Venta,6706000,NU.HARINA PREP.ESPIGA DE ORO 1K.12BOL,01/02/2020,1,1,9
14154,96941099,04/02/2020,-5.14,,Descuento,6706000,,01/02/2020,1,0,3
14155,96941099,04/02/2020,-4.29,,Descuento,6706000,,01/02/2020,2,0,10
14156,96941099,04/02/2020,202.7,3300074,Venta,3300074,MAYONESA ALACENA 95G.24DPK,01/02/2020,1,1,7
14157,96941099,04/02/2020,-15.61,,Descuento,3300074,,01/02/2020,2,1,10
14158,96941099,04/02/2020,56.76,3300075,Venta,3300075,MAYONESA ALACENA 190GR.12DPK,01/02/2020,1,0,4
14159,96941099,04/02/2020,88.55,3300076,Venta,3300076,MAYONESA ALACENA 475GR.12DPK,01/02/2020,1,1,9
14160,96941099,04/02/2020,46.92,3300018,Venta,3300018,CREMA DE AJI TARI 400GR.12DPK,01/02/2020,2,0,2
14161,96941099,04/02/2020,-1.88,,Descuento,3300018,,01/02/2020,1,0,2
14162,96941099,04/02/2020,25.54,3300097,Venta,3300097,KETCHUP ALACENA 380GR.12DPK,01/02/2020,2,0,1
14163,96941099,04/02/2020,0,3300096,Venta,3300096,KETCHUP ALACENA 100GR.24DPK,01/02/2020,1,0,5
14164,96941099,04/02/2020,35.8,18956,Venta,18956,VAINILLA NEGRITA  90ML.12BOT.12DSP,01/02/2020,2,0,1
14165,96941099,04/02/2020,92.95,6701004,Venta,6701004,MEZCLA BLANCA FLOR TC CHOCO  0.8K 24BOL,01/02/2020,2,0,3
14166,96941099,04/02/2020,76.61,3500024,Venta,3500024,NU.MARGA.ESPARC.SELLO DE ORO 90GR 20BRR,01/02/2020,2,0,5
14167,96941099,04/02/2020,-3.83,,Descuento,3500024,,01/02/2020,1,1,6
14168,96941099,04/02/2020,-1.15,,Descuento,3500024,,01/02/2020,2,0,2
14169,96941099,04/02/2020,15.12,3500011,Venta,3500011,MARGA.ESPARC.SELLO DE ORO 45GR 24BRR,01/02/2020,1,1,8
14170,96941099,04/02/2020,-1.21,,Descuento,3500011,,01/02/2020,1,1,1
14171,96941099,04/02/2020,-0.23,,Descuento,3500011,,01/02/2020,1,1,3
14172,96941099,04/02/2020,14.55,3201001,Venta,3201001,FILETE ATUN PRIMOR 170GR 48LTA,01/02/2020,1,0,7
14173,96941099,04/02/2020,-0.58,,Descuento,3201001,,01/02/2020,1,0,8
14174,96941099,04/02/2020,0,3300074,Venta,3300074,MAYONESA ALACENA 95G.24DPK,01/02/2020,1,1,10
14175,97102492,11/02/2020,202.7,3300074,Venta,3300074,MAYONESA ALACENA 95G.24DPK,01/02/2020,2,1,4
14176,97102492,11/02/2020,-15.61,,Descuento,3300074,,01/02/2020,2,0,8
14177,97102492,11/02/2020,-4.05,,Descuento,3300074,,01/02/2020,2,0,2
14178,97102492,11/02/2020,56.76,3300075,Venta,3300075,MAYONESA ALACENA 190GR.12DPK,01/02/2020,2,1,6
14179,97102492,11/02/2020,-1.14,,Descuento,3300075,,01/02/2020,2,1,8
14180,97102492,11/02/2020,23.9,3101012,Venta,3101012,NU. ACEITE VEGETAL PRIMOR 500ML 24BOT,01/02/2020,1,0,6
14181,97102492,11/02/2020,-0.36,,Descuento,3101012,,01/02/2020,1,0,6
14182,97102492,11/02/2020,116.71,4304013,Venta,4304013,FIDEO LAVAGGI SPAGHETTI 500GR 20BOL,01/02/2020,1,0,8
14183,97102492,11/02/2020,-11.67,,Descuento,4304013,,01/02/2020,1,1,1
14184,97102492,11/02/2020,52.53,6702005,Venta,6702005,HNA.FAVORITA S/PREP.COC.1.10 250GR.18BOL,01/02/2020,1,0,1
14185,97102492,11/02/2020,-1.58,,Descuento,6702005,,01/02/2020,2,0,3
14186,97102492,11/02/2020,-6.3,,Descuento,6702005,,01/02/2020,1,1,3
14187,97102492,11/02/2020,21.22,18226,Venta,18226,HARINA FAVORITA SIN PREP.1K 6BOL,01/02/2020,2,1,10
14188,97102492,11/02/2020,-0.64,,Descuento,18226,,01/02/2020,2,1,9
14189,97102492,11/02/2020,39.95,6701001,Venta,6701001,HARINA BLANCA FLOR PREP. 0.5K 12BOL,01/02/2020,1,0,8
14190,97102492,11/02/2020,-1.2,,Descuento,6701001,,01/02/2020,2,1,3
14191,97102492,11/02/2020,218.98,18110,Venta,18110,HARINA BLANCA FLOR PREP.1K 12BOL,01/02/2020,2,0,1
14192,97102492,11/02/2020,-6.57,,Descuento,18110,,01/02/2020,2,0,10
14193,97102492,11/02/2020,-6.57,,Descuento,18110,,01/02/2020,2,1,8
14194,97102492,11/02/2020,114.27,6706000,Venta,6706000,NU.HARINA PREP.ESPIGA DE ORO 1K.12BOL,01/02/2020,1,0,1
14195,97102492,11/02/2020,-3.43,,Descuento,6706000,,01/02/2020,1,1,2
14196,97102492,11/02/2020,-2.86,,Descuento,6706000,,01/02/2020,2,1,2
14197,97102492,11/02/2020,214.15,3300069,Venta,3300069,MAYONESA ALACENA 8GR 240UND,01/02/2020,1,0,3
14198,97102492,11/02/2020,-10.71,,Descuento,3300069,,01/02/2020,1,0,5
14199,97102492,11/02/2020,107.07,3300098,Venta,3300098,CREMA DE AJI TARI 8GR. 240UND,01/02/2020,2,1,10
14200,97102492,11/02/2020,-5.35,,Descuento,3300098,,01/02/2020,2,1,6
14201,97102492,11/02/2020,54.87,3300120,Venta,3300120,CREMA HUANCAINA ALACENA 85GR.24DPK,01/02/2020,2,1,3
14202,97102492,11/02/2020,-2.19,,Descuento,3300120,,01/02/2020,2,0,3
14203,97102492,11/02/2020,-1.1,,Descuento,3300120,,01/02/2020,2,0,3
14204,97102492,11/02/2020,20.28,3300140,Venta,3300140,SALSA ROJA DON VITTORIO 200GR.12DPK,01/02/2020,1,0,1
14205,97102492,11/02/2020,-0.41,,Descuento,3300140,,01/02/2020,1,1,6
14206,97102492,11/02/2020,0,3300096,Venta,3300096,KETCHUP ALACENA 100GR.24DPK,01/02/2020,1,0,3
14207,97102492,11/02/2020,38.4,3300141,Venta,3300141,SALSA ROJA DON VITTORIO 400GR.12DPK,01/02/2020,2,0,3
14208,97102492,11/02/2020,-0.77,,Descuento,3300141,,01/02/2020,1,1,5
14209,97102492,11/02/2020,0,3300074,Venta,3300074,MAYONESA ALACENA 95G.24DPK,01/02/2020,2,1,4
14210,97102492,11/02/2020,51.07,3500024,Venta,3500024,NU.MARGA.ESPARC.SELLO DE ORO 90GR 20BRR,01/02/2020,2,0,3
14211,97102492,11/02/2020,-0.51,,Descuento,3500024,,01/02/2020,1,1,10
14212,97102492,11/02/2020,15.12,3500011,Venta,3500011,MARGA.ESPARC.SELLO DE ORO 45GR 24BRR,01/02/2020,2,0,9
14213,97102492,11/02/2020,-0.15,,Descuento,3500011,,01/02/2020,1,0,8
14214,97102492,11/02/2020,86.64,18972,Venta,18972,VAINILLA NEGRITA 1L. 1BOT,01/02/2020,2,0,1
14215,97102492,11/02/2020,-0.87,,Descuento,18972,,01/02/2020,1,0,5
14216,97102492,11/02/2020,23.87,18956,Venta,18956,VAINILLA NEGRITA  90ML.12BOT.12DSP,01/02/2020,2,1,9
14217,97102492,11/02/2020,0,3300074,Venta,3300074,MAYONESA ALACENA 95G.24DPK,01/02/2020,1,1,9
14218,97102492,11/02/2020,0,3101011,Venta,3101011,NU. ACEITE VEGETAL PRIMOR 1LT 12BOT,01/02/2020,2,0,4
14219,97260557,18/02/2020,88.55,3300076,Venta,3300076,MAYONESA ALACENA 475GR.12DPK,01/02/2020,1,1,6
14220,97260557,18/02/2020,-1.77,,Descuento,3300076,,01/02/2020,2,0,2
14221,97260557,18/02/2020,56.76,3300075,Venta,3300075,MAYONESA ALACENA 190GR.12DPK,01/02/2020,1,0,7
14222,97260557,18/02/2020,-1.14,,Descuento,3300075,,01/02/2020,2,1,1
14223,97260557,18/02/2020,56.22,3300017,Venta,3300017,CREMA DE AJI TARI 85GR.24DPK,01/02/2020,1,0,4
14224,97260557,18/02/2020,-2.25,,Descuento,3300017,,01/02/2020,2,1,1
14225,97260557,18/02/2020,-1.12,,Descuento,3300017,,01/02/2020,1,0,1
14226,97260557,18/02/2020,29.94,3300096,Venta,3300096,KETCHUP ALACENA 100GR.24DPK,01/02/2020,1,1,3
14227,97260557,18/02/2020,-0.6,,Descuento,3300096,,01/02/2020,1,1,4
14228,97260557,18/02/2020,0,3300096,Venta,3300096,KETCHUP ALACENA 100GR.24DPK,01/02/2020,2,1,5
14229,97260557,18/02/2020,218.98,18110,Venta,18110,HARINA BLANCA FLOR PREP.1K 12BOL,01/02/2020,1,0,5
14230,97260557,18/02/2020,-5.47,,Descuento,18110,,01/02/2020,1,0,5
14231,97260557,18/02/2020,47.73,18956,Venta,18956,VAINILLA NEGRITA  90ML.12BOT.12DSP,01/02/2020,1,1,4
14232,97260557,18/02/2020,66.23,5101114,Venta,5101114,NUE.MAZAMORRA MORADA NEGRITA 160G.24UND,01/02/2020,1,0,10
14233,97260557,18/02/2020,-5.96,,Descuento,5101114,,01/02/2020,2,1,5
14234,97260557,18/02/2020,30.77,6701008,Venta,6701008,MEZCLA BLANCA FLOR TC CHOCO  0.5K 6BOL,01/02/2020,2,0,9
14235,97260557,18/02/2020,30.77,6701007,Venta,6701007,MEZCLA BLANCA FLOR KC VAINI  0.5K 6BOL,01/02/2020,1,0,10
14236,97260557,18/02/2020,46.48,6701002,Venta,6701002,MEZCLA BLANCA FLOR KC VAINI  0.8K 24BOL,01/02/2020,1,1,8
14237,97260557,18/02/2020,46.48,6701004,Venta,6701004,MEZCLA BLANCA FLOR TC CHOCO  0.8K 24BOL,01/02/2020,1,1,6
14238,97260557,18/02/2020,116.71,4304013,Venta,4304013,FIDEO LAVAGGI SPAGHETTI 500GR 20BOL,01/02/2020,2,1,8
14239,97260557,18/02/2020,-11.67,,Descuento,4304013,,01/02/2020,1,1,8
14240,97260557,18/02/2020,72.53,3103039,Venta,3103039,ACEITE COCINERO 1LT 12BOT,01/02/2020,1,0,8
14241,97260557,18/02/2020,-1.45,,Descuento,3103039,,01/02/2020,2,1,8
14242,97260557,18/02/2020,0,3300074,Venta,3300074,MAYONESA ALACENA 95G.24DPK,01/02/2020,2,1,3
14243,97260557,18/02/2020,0,3101011,Venta,3101011,NU. ACEITE VEGETAL PRIMOR 1LT 12BOT,01/02/2020,1,0,8
14244,97422214,25/02/2020,135.13,3300074,Venta,3300074,MAYONESA ALACENA 95G.24DPK,01/02/2020,1,1,4
14245,97422214,25/02/2020,-10.41,,Descuento,3300074,,01/02/2020,1,1,5
14246,97422214,25/02/2020,-2.7,,Descuento,3300074,,01/02/2020,1,0,1
14247,97422214,25/02/2020,-2.03,,Descuento,3300074,,01/02/2020,1,0,6
14248,97422214,25/02/2020,56.76,3300075,Venta,3300075,MAYONESA ALACENA 190GR.12DPK,01/02/2020,1,0,2
14249,97422214,25/02/2020,-1.14,,Descuento,3300075,,01/02/2020,2,0,4
14250,97422214,25/02/2020,-0.85,,Descuento,3300075,,01/02/2020,2,0,10
14251,97422214,25/02/2020,155.62,4304013,Venta,4304013,FIDEO LAVAGGI SPAGHETTI 500GR 20BOL,01/02/2020,1,0,9
14252,97422214,25/02/2020,-15.56,,Descuento,4304013,,01/02/2020,1,1,3
14253,97422214,25/02/2020,93.17,3300077,Venta,3300077,MAYONESA ALACENA 950GR.6DPK,01/02/2020,1,1,2
14254,97422214,25/02/2020,-1.86,,Descuento,3300077,,01/02/2020,2,0,6
14255,97422214,25/02/2020,-1.4,,Descuento,3300077,,01/02/2020,2,1,9
